RAAA#,Sex,AnimalID,Name,DOB,BrdCds,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM
140,,A3 - 1181J,HHOLLA3 - LSF SRR CHARTER 1181J,,,140,13,-1.7,59,95,0.22,1.09,26,0,10,6,22,0.44,0.05,29,0.03,-0.01,93,47
142,,A3 - 1278J,HHOLLA3 - SLB AUTHORITY 1278J,,,121,13,-2.4,58,83,0.16,1.03,30,-6,9,7,22,0.38,-0.1,14,0.17,-0.03,96,26
138,,A3 - 8269,HHOLLA3 - FEDDES DEFENDER Y17-8269,,,104,13,-2.3,55,79,0.15,1.17,31,-5,10,6,22,0.38,-0.03,1,-0.02,0,97,7
139,,A3 - 8355,HHOLLA3 - FEDDES LIBERATION D108- 8355,,,117,12,-1.8,54,83,0.18,1.11,27,-1,10,6,22,0.47,0.02,13,-0.05,-0.01,86,31
144,,A3 - 9191G,HHOLLA3 - LSF SRR CONTROL 9191G,,,143,16,-4.2,53,82,0.18,0.94,28,-3,14,8,21,0.63,0.04,13,0.03,0.01,101,43
137,,A3 - D172,HHOLLA3 - VF SILVER BOW D172,,,145,12,-1.5,59,96,0.23,1.12,22,-2,13,8,23,0.34,-0.01,14,0.11,0,114,30
141,,A3 - J490,HHOLLA3 - BECKTON ORACLE J490 S2,,,122,16,-3.2,50,80,0.19,0.8,24,-5,10,8,21,0.35,0.02,7,-0.03,0,94,27
143,,A3 - Z124G,HHOLLA3 - LASO SPLASH Z124G,,,122,13,-1.7,55,84,0.18,1.23,29,-1,8,6,22,0.51,-0.11,14,0.35,-0.01,86,36
164,,A38 - 1181J,HHOLLA38 - LSF SRR CHARTER 1181J,,,129,15,-2.9,58,91,0.21,1.08,25,-1,10,7,20,0.43,0.06,29,-0.02,-0.01,85,44
166,,A38 - 1278J,HHOLLA38 - SLB AUTHORITY 1278J,,,110,16,-3.6,57,80,0.15,1.02,29,-7,9,8,20,0.38,-0.09,13,0.13,-0.03,88,22
162,,A38 - 8269,HHOLLA38 - FEDDES DEFENDER Y17-8269,,,93,16,-3.5,54,75,0.14,1.16,29,-5,10,7,21,0.38,-0.02,1,-0.06,0,89,4
163,,A38 - 8355,HHOLLA38 - FEDDES LIBERATION D108- 8355,,,106,15,-3.1,52,79,0.17,1.1,26,-2,10,7,20,0.46,0.03,12,-0.09,-0.01,79,27
168,,A38 - 9191G,HHOLLA38 - LSF SRR CONTROL 9191G,,,133,18,-5.4,52,79,0.17,0.93,27,-3,14,9,20,0.62,0.05,12,-0.02,0.01,93,40
161,,A38 - D172,HHOLLA38 - VF SILVER BOW D172,,,134,15,-2.8,58,92,0.21,1.11,21,-2,13,8,22,0.34,0,13,0.07,0,107,27
165,,A38 - J490,HHOLLA38 - BECKTON ORACLE J490 S2,,,111,18,-4.5,49,77,0.18,0.79,23,-6,10,9,20,0.34,0.03,7,-0.07,0,87,24
167,,A38 - Z124G,HHOLLA38 - LASO SPLASH Z124G,,,111,15,-2.9,54,80,0.17,1.22,28,-1,9,7,20,0.5,-0.1,13,0.31,-0.01,78,33
172,,A45 - 1181J,HHOLLA45 - LSF SRR CHARTER 1181J,,,123,14,-2.5,57,91,0.21,1.14,27,1,10,6,20,0.44,0.06,31,0.02,-0.01,76,48
174,,A45 - 1278J,HHOLLA45 - SLB AUTHORITY 1278J,,,105,14,-3.2,56,79,0.15,1.09,31,-5,9,7,19,0.38,-0.09,16,0.17,-0.02,79,26
170,,A45 - 8269,HHOLLA45 - FEDDES DEFENDER Y17-8269,,,87,14,-3.2,53,75,0.14,1.23,31,-4,10,6,20,0.38,-0.02,3,-0.03,0,80,8
171,,A45 - 8355,HHOLLA45 - FEDDES LIBERATION D108- 8355,,,100,13,-2.7,52,79,0.17,1.16,28,0,10,6,19,0.47,0.03,14,-0.06,-0.01,69,31
176,,A45 - 9191G,HHOLLA45 - LSF SRR CONTROL 9191G,,,127,17,-5,51,78,0.17,1,29,-2,14,8,19,0.63,0.05,15,0.02,0.01,84,43
169,,A45 - D172,HHOLLA45 - VF SILVER BOW D172,,,128,13,-2.3,57,92,0.22,1.17,23,-1,13,7,21,0.35,0,16,0.11,0,97,30
173,,A45 - J490,HHOLLA45 - BECKTON ORACLE J490 S2,,,105,17,-4.1,48,77,0.18,0.86,25,-4,10,8,19,0.35,0.03,9,-0.04,0.01,77,28
175,,A45 - Z124G,HHOLLA45 - LASO SPLASH Z124G,,,105,14,-2.5,53,80,0.17,1.28,30,0,9,6,19,0.51,-0.1,16,0.35,-0.01,69,36
148,,A49 - 1181J,HHOLLA24 - LSF SRR CHARTER 1181J,,,141,13,-1.7,57,91,0.21,1.12,25,-2,10,7,22,0.44,0.06,30,0,-0.01,94,47
150,,A49 - 1278J,HHOLLA24 - SLB AUTHORITY 1278J,,,122,14,-2.4,56,80,0.15,1.06,28,-8,9,7,21,0.38,-0.09,14,0.15,-0.02,97,26
146,,A49 - 8269,HHOLLA24 - FEDDES DEFENDER Y17-8269,,,105,14,-2.3,53,75,0.14,1.21,29,-6,10,7,22,0.38,-0.02,2,-0.05,0,98,7
147,,A49 - 8355,HHOLLA24 - FEDDES LIBERATION D108- 8355,,,118,13,-1.8,51,79,0.17,1.14,26,-3,10,6,21,0.47,0.03,13,-0.08,-0.01,87,31
152,,A49 - 9191G,HHOLLA24 - LSF SRR CONTROL 9191G,,,144,16,-4.2,51,79,0.17,0.98,26,-4,14,9,21,0.63,0.05,14,0,0.01,102,43
145,,A49 - D172,HHOLLA24 - VF SILVER BOW D172,,,145,13,-1.5,57,92,0.22,1.15,21,-4,13,8,23,0.35,0,14,0.09,0,115,30
149,,A49 - J490,HHOLLA24 - BECKTON ORACLE J490 S2,,,123,16,-3.2,48,77,0.18,0.84,23,-7,10,9,21,0.35,0.03,8,-0.05,0,95,27
151,,A49 - Z124G,HHOLLA24 - LASO SPLASH Z124G,,,123,13,-1.7,53,80,0.17,1.26,28,-2,9,7,21,0.51,-0.1,14,0.33,-0.01,87,36
156,,A60 - 1181J,HHOLLA60 - LSF SRR CHARTER 1181J,,,138,14,-1.6,59,93,0.22,1.15,29,1,11,7,21,0.44,0.06,31,0.04,-0.01,89,49
158,,A60 - 1278J,HHOLLA60 - SLB AUTHORITY 1278J,,,119,14,-2.3,57,82,0.16,1.1,33,-5,9,8,21,0.39,-0.09,15,0.19,-0.02,92,27
154,,A60 - 8269,HHOLLA60 - FEDDES DEFENDER Y17-8269,,,101,14,-2.2,54,78,0.15,1.24,33,-3,11,7,21,0.39,-0.02,3,-0.01,0,93,9
155,,A60 - 8355,HHOLLA60 - FEDDES LIBERATION D108- 8355,,,114,13,-1.8,53,82,0.18,1.18,30,0,10,7,21,0.48,0.02,14,-0.05,-0.01,83,32
160,,A60 - 9191G,HHOLLA60 - LSF SRR CONTROL 9191G,,,141,17,-4.1,52,81,0.18,1.01,31,-1,14,9,20,0.64,0.05,14,0.04,0.01,97,44
153,,A60 - D172,HHOLLA60 - VF SILVER BOW D172,,,142,13,-1.5,58,94,0.23,1.18,25,0,13,8,23,0.36,0,15,0.12,0,111,31
157,,A60 - J490,HHOLLA60 - BECKTON ORACLE J490 S2,,,119,17,-3.2,49,79,0.19,0.87,27,-4,10,9,20,0.36,0.02,9,-0.02,0.01,91,29
159,,A60 - Z124G,HHOLLA60 - LASO SPLASH Z124G,,,119,13,-1.6,54,83,0.18,1.3,32,1,9,7,21,0.52,-0.1,15,0.36,-0.01,82,37
188,,C08 - 1181J,C08 - LSF SRR CHARTER 1181J,,,120,13,-1.7,59,95,0.23,1.25,28,1,11,6,18,0.45,0.07,33,0.02,-0.01,69,51
190,,C08 - 1278J,C08 - SLB AUTHORITY 1278J,,,101,13,-2.4,57,84,0.17,1.19,31,-5,9,7,18,0.39,-0.08,17,0.17,-0.02,72,29
186,,C08 - 8269,C08 - FEDDES DEFENDER Y17-8269,,,83,13,-2.3,54,79,0.16,1.33,32,-3,11,6,18,0.39,-0.01,5,-0.03,0,73,11
187,,C08 - 8355,C08 - FEDDES LIBERATION D108- 8355,,,96,12,-1.9,53,83,0.19,1.27,29,0,10,6,18,0.48,0.04,16,-0.06,-0.01,62,34
192,,C08 - 9191G,C08 - LSF SRR CONTROL 9191G,,,123,16,-4.2,52,82,0.19,1.1,29,-1,14,8,17,0.64,0.06,17,0.02,0.01,77,46
185,,C08 - D172,C08 - VF SILVER BOW D172,,,124,12,-1.6,58,96,0.23,1.27,24,-1,13,8,20,0.36,0.01,17,0.11,0,90,34
189,,C08 - J490,C08 - BECKTON ORACLE J490 S2,,,101,16,-3.3,49,81,0.2,0.96,26,-4,10,8,17,0.37,0.04,11,-0.04,0.01,70,31
191,,C08 - Z124G,C08 - LASO SPLASH Z124G,,,102,13,-1.7,54,84,0.19,1.38,31,1,9,6,18,0.52,-0.09,17,0.35,-0.01,62,39
220,,C12 - 1181J,C12 - LSF SRR CHARTER 1181J,,,123,14,-1.7,62,97,0.22,1.27,29,2,10,6,20,0.43,0.06,30,0,-0.01,81,42
222,,C12 - 1278J,C12 - SLB AUTHORITY 1278J,,,104,14,-2.4,60,86,0.16,1.22,33,-4,9,7,20,0.38,-0.09,14,0.15,-0.03,84,20
218,,C12 - 8269,C12 - FEDDES DEFENDER Y17-8269,,,86,14,-2.3,58,81,0.15,1.36,34,-3,10,6,21,0.38,-0.02,2,-0.05,0,85,2
219,,C12 - 8355,C12 - FEDDES LIBERATION D108- 8355,,,100,13,-1.9,56,85,0.18,1.3,30,1,10,6,20,0.46,0.03,13,-0.08,-0.01,74,25
224,,C12 - 9191G,C12 - LSF SRR CONTROL 9191G,,,126,17,-4.2,55,85,0.18,1.13,31,-1,14,8,20,0.62,0.05,14,0,0.01,89,37
217,,C12 - D172,C12 - VF SILVER BOW D172,,,127,13,-1.6,62,98,0.23,1.31,26,0,13,7,22,0.34,0,14,0.09,0,102,25
221,,C12 - J490,C12 - BECKTON ORACLE J490 S2,,,104,17,-3.3,53,83,0.19,0.99,27,-3,10,8,20,0.34,0.03,8,-0.05,0,82,22
223,,C12 - Z124G,C12 - LASO SPLASH Z124G,,,105,13,-1.7,58,86,0.18,1.41,32,1,9,6,20,0.5,-0.1,14,0.33,-0.01,74,31
244,,C14 - 1181J,C14 - LSF SRR CHARTER 1181J,,,126,14,-2.6,58,93,0.22,1.08,23,-1,10,7,19,0.44,0.06,30,0,-0.01,77,49
246,,C14 - 1278J,C14 - SLB AUTHORITY 1278J,,,107,15,-3.3,57,82,0.16,1.02,26,-7,9,8,19,0.38,-0.09,14,0.16,-0.03,80,27
242,,C14 - 8269,C14 - FEDDES DEFENDER Y17-8269,,,90,15,-3.2,54,77,0.15,1.16,27,-5,10,7,19,0.38,-0.02,2,-0.05,0,81,9
243,,C14 - 8355,C14 - FEDDES LIBERATION D108- 8355,,,103,14,-2.8,52,81,0.18,1.11,24,-2,9,7,19,0.47,0.03,13,-0.08,-0.01,71,32
248,,C14 - 9191G,C14 - LSF SRR CONTROL 9191G,,,130,17,-5.1,52,81,0.18,0.94,24,-3,13,9,18,0.63,0.05,14,0,0.01,85,44
241,,C14 - D172,C14 - VF SILVER BOW D172,,,131,13,-2.4,58,94,0.23,1.11,19,-3,13,8,21,0.34,0,14,0.09,0,99,32
245,,C14 - J490,C14 - BECKTON ORACLE J490 S2,,,108,17,-4.2,49,79,0.19,0.8,20,-6,10,9,18,0.35,0.03,8,-0.05,0,79,29
247,,C14 - Z124G,C14 - LASO SPLASH Z124G,,,108,14,-2.6,54,82,0.18,1.22,26,-2,8,7,19,0.51,-0.1,14,0.33,-0.01,71,38
180,,C16 - 1181J,C16 - LSF SRR CHARTER 1181J,,,134,14,-2.2,59,93,0.21,1.23,24,-1,11,7,21,0.43,0.06,29,-0.01,-0.01,92,42
182,,C16 - 1278J,C16 - SLB AUTHORITY 1278J,,,115,15,-2.9,58,81,0.15,1.17,27,-7,9,7,21,0.38,-0.09,13,0.14,-0.03,95,20
178,,C16 - 8269,C16 - FEDDES DEFENDER Y17-8269,,,97,15,-2.8,55,77,0.14,1.32,28,-5,11,7,22,0.38,-0.02,1,-0.06,0,96,2
179,,C16 - 8355,C16 - FEDDES LIBERATION D108- 8355,,,111,14,-2.4,53,81,0.17,1.25,25,-2,10,7,21,0.46,0.03,12,-0.09,-0.01,86,25
184,,C16 - 9191G,C16 - LSF SRR CONTROL 9191G,,,137,17,-4.7,53,80,0.17,1.09,25,-3,14,9,20,0.62,0.05,13,-0.01,0.01,100,37
177,,C16 - D172,C16 - VF SILVER BOW D172,,,138,14,-2.1,59,94,0.22,1.26,20,-3,13,8,23,0.34,0,13,0.08,0,113,25
181,,C16 - J490,C16 - BECKTON ORACLE J490 S2,,,115,17,-3.8,50,79,0.18,0.95,21,-6,10,9,21,0.34,0.03,7,-0.06,0,93,22
183,,C16 - Z124G,C16 - LASO SPLASH Z124G,,,116,14,-2.2,55,82,0.17,1.37,27,-2,9,7,21,0.5,-0.1,13,0.32,-0.01,85,30
276,,C17 - 1181J,C17 - LSF SRR CHARTER 1181J,,,133,14,-2.5,62,99,0.23,1.25,25,0,10,8,19,0.46,0.07,33,0.05,-0.01,83,50
278,,C17 - 1278J,C17 - SLB AUTHORITY 1278J,,,114,15,-3.2,61,88,0.17,1.2,29,-6,9,8,19,0.4,-0.08,18,0.19,-0.02,86,28
274,,C17 - 8269,C17 - FEDDES DEFENDER Y17-8269,,,97,15,-3.1,58,83,0.16,1.34,30,-5,10,8,20,0.4,-0.01,5,0,0,87,10
275,,C17 - 8355,C17 - FEDDES LIBERATION D108- 8355,,,110,14,-2.7,57,87,0.19,1.28,26,-1,10,7,19,0.49,0.03,17,-0.04,0,76,33
280,,C17 - 9191G,C17 - LSF SRR CONTROL 9191G,,,136,17,-4.9,56,87,0.19,1.11,27,-3,14,10,19,0.65,0.06,17,0.05,0.01,91,46
273,,C17 - D172,C17 - VF SILVER BOW D172,,,137,14,-2.3,62,100,0.24,1.29,21,-2,13,9,21,0.37,0.01,18,0.13,0,104,33
277,,C17 - J490,C17 - BECKTON ORACLE J490 S2,,,115,17,-4.1,53,85,0.2,0.97,23,-5,10,10,19,0.37,0.03,11,-0.01,0.01,84,30
279,,C17 - Z124G,C17 - LASO SPLASH Z124G,,,115,14,-2.5,58,88,0.19,1.39,28,-1,8,8,19,0.53,-0.1,18,0.38,-0.01,76,39
196,,C19 - 1181J,C19 - LSF SRR CHARTER 1181J,,,124,15,-2.7,60,94,0.21,1.4,27,1,10,7,20,0.43,0.07,31,0,-0.01,82,42
198,,C19 - 1278J,C19 - SLB AUTHORITY 1278J,,,105,15,-3.4,58,83,0.15,1.35,30,-5,9,7,20,0.38,-0.08,16,0.16,-0.03,85,20
194,,C19 - 8269,C19 - FEDDES DEFENDER Y17-8269,,,87,15,-3.3,55,78,0.14,1.49,31,-3,10,7,20,0.38,-0.01,3,-0.05,0,86,2
195,,C19 - 8355,C19 - FEDDES LIBERATION D108- 8355,,,101,14,-2.9,54,82,0.18,1.42,28,0,10,7,20,0.46,0.03,15,-0.08,-0.01,76,25
200,,C19 - 9191G,C19 - LSF SRR CONTROL 9191G,,,127,18,-5.2,53,82,0.18,1.25,28,-1,14,9,19,0.62,0.06,15,0,0.01,90,37
193,,C19 - D172,C19 - VF SILVER BOW D172,,,128,14,-2.6,60,95,0.22,1.43,23,-1,13,8,22,0.34,0.01,16,0.09,0,104,24
197,,C19 - J490,C19 - BECKTON ORACLE J490 S2,,,105,17,-4.3,50,80,0.18,1.12,25,-4,10,9,19,0.34,0.03,9,-0.05,0,84,21
199,,C19 - Z124G,C19 - LASO SPLASH Z124G,,,106,14,-2.7,56,83,0.17,1.54,30,1,9,7,20,0.5,-0.1,16,0.33,-0.01,75,30
252,,C28 - 1181J,C28 - LSF SRR CHARTER 1181J,,,129,15,-2.8,58,92,0.22,1.15,27,0,10,8,20,0.44,0.06,31,0.02,-0.01,81,48
254,,C28 - 1278J,C28 - SLB AUTHORITY 1278J,,,110,15,-3.6,56,81,0.16,1.1,31,-6,9,8,19,0.38,-0.09,15,0.16,-0.03,84,26
250,,C28 - 8269,C28 - FEDDES DEFENDER Y17-8269,,,93,15,-3.5,53,76,0.15,1.24,32,-4,10,8,20,0.38,-0.02,3,-0.04,0,85,8
251,,C28 - 8355,C28 - FEDDES LIBERATION D108- 8355,,,106,14,-3,52,80,0.18,1.17,28,-1,9,7,19,0.47,0.03,14,-0.06,-0.01,75,31
256,,C28 - 9191G,C28 - LSF SRR CONTROL 9191G,,,132,18,-5.3,51,80,0.18,1,29,-2,13,10,19,0.63,0.05,14,0.02,0.01,89,43
249,,C28 - D172,C28 - VF SILVER BOW D172,,,133,14,-2.7,57,93,0.22,1.18,23,-2,13,9,21,0.34,0,15,0.1,0,103,31
253,,C28 - J490,C28 - BECKTON ORACLE J490 S2,,,111,18,-4.4,48,78,0.19,0.87,25,-5,10,10,19,0.35,0.02,9,-0.04,0,83,28
255,,C28 - Z124G,C28 - LASO SPLASH Z124G,,,111,15,-2.8,53,81,0.18,1.29,30,0,8,8,19,0.51,-0.1,15,0.34,-0.01,74,37
204,,C29 - 1181J,C29 - LSF SRR CHARTER 1181J,,,117,13,-1.7,55,88,0.21,1.15,21,0,10,6,20,0.43,0.06,26,-0.05,-0.01,75,42
206,,C29 - 1278J,C29 - SLB AUTHORITY 1278J,,,98,14,-2.4,54,77,0.14,1.1,24,-6,9,7,19,0.38,-0.09,11,0.1,-0.03,78,20
202,,C29 - 8269,C29 - FEDDES DEFENDER Y17-8269,,,80,14,-2.3,51,72,0.13,1.24,25,-4,10,6,20,0.38,-0.02,-2,-0.09,0,79,2
203,,C29 - 8355,C29 - FEDDES LIBERATION D108- 8355,,,94,13,-1.9,50,76,0.17,1.18,22,-1,10,6,19,0.46,0.03,9,-0.12,-0.01,69,25
208,,C29 - 9191G,C29 - LSF SRR CONTROL 9191G,,,120,16,-4.2,49,76,0.17,1.01,22,-2,14,8,19,0.62,0.05,10,-0.05,0.01,83,37
201,,C29 - D172,C29 - VF SILVER BOW D172,,,121,13,-1.6,55,89,0.21,1.18,17,-2,13,7,21,0.34,0,11,0.04,0,97,24
205,,C29 - J490,C29 - BECKTON ORACLE J490 S2,,,98,16,-3.3,46,74,0.17,0.87,19,-5,10,8,19,0.34,0.03,4,-0.1,0,77,22
207,,C29 - Z124G,C29 - LASO SPLASH Z124G,,,99,13,-1.7,51,77,0.16,1.3,24,0,9,6,19,0.5,-0.1,11,0.28,-0.01,68,30
268,,C32 - 1181J,C32 - LSF SRR CHARTER 1181J,,,132,13,-1.6,61,99,0.23,1.4,26,2,10,8,21,0.44,0.06,31,0.02,-0.01,87,44
270,,C32 - 1278J,C32 - SLB AUTHORITY 1278J,,,113,14,-2.3,60,87,0.17,1.35,30,-4,9,8,20,0.38,-0.09,15,0.17,-0.03,90,23
266,,C32 - 8269,C32 - FEDDES DEFENDER Y17-8269,,,95,14,-2.2,57,83,0.16,1.49,30,-2,10,8,21,0.38,-0.02,3,-0.03,0,91,4
267,,C32 - 8355,C32 - FEDDES LIBERATION D108- 8355,,,109,13,-1.8,56,87,0.19,1.42,27,1,9,7,20,0.47,0.03,14,-0.06,-0.01,81,28
272,,C32 - 9191G,C32 - LSF SRR CONTROL 9191G,,,135,16,-4,55,86,0.19,1.25,28,0,13,10,20,0.63,0.05,15,0.02,0.01,95,40
265,,C32 - D172,C32 - VF SILVER BOW D172,,,136,13,-1.4,61,99,0.24,1.43,22,0,13,9,22,0.34,0,16,0.11,0,109,27
269,,C32 - J490,C32 - BECKTON ORACLE J490 S2,,,113,16,-3.2,52,84,0.2,1.12,24,-3,10,10,20,0.35,0.02,9,-0.04,0,89,24
271,,C32 - Z124G,C32 - LASO SPLASH Z124G,,,114,13,-1.6,57,88,0.19,1.54,29,2,8,8,20,0.51,-0.1,15,0.35,-0.01,81,33
228,,C44 - 1181J,C44 - LSF SRR CHARTER 1181J,,,118,12,-1.1,58,94,0.23,1.29,27,2,10,6,19,0.46,0.07,32,0.02,-0.01,68,49
230,,C44 - 1278J,C44 - SLB AUTHORITY 1278J,,,99,12,-1.9,56,83,0.16,1.24,31,-3,9,6,18,0.4,-0.08,16,0.17,-0.02,71,28
226,,C44 - 8269,C44 - FEDDES DEFENDER Y17-8269,,,81,12,-1.8,54,78,0.15,1.38,32,-2,10,6,19,0.4,-0.01,4,-0.03,0,72,9
227,,C44 - 8355,C44 - FEDDES LIBERATION D108- 8355,,,95,11,-1.3,52,82,0.19,1.32,29,1,10,5,18,0.49,0.04,15,-0.06,0,62,33
232,,C44 - 9191G,C44 - LSF SRR CONTROL 9191G,,,121,15,-3.6,51,82,0.19,1.15,29,0,14,8,18,0.65,0.06,15,0.02,0.01,76,45
225,,C44 - D172,C44 - VF SILVER BOW D172,,,122,11,-1,58,95,0.23,1.33,24,1,13,7,20,0.37,0.01,16,0.11,0.01,90,32
229,,C44 - J490,C44 - BECKTON ORACLE J490 S2,,,99,15,-2.8,49,80,0.2,1.01,25,-3,10,8,18,0.37,0.03,10,-0.04,0.01,70,29
231,,C44 - Z124G,C44 - LASO SPLASH Z124G,,,100,12,-1.1,54,83,0.18,1.43,30,2,8,6,18,0.53,-0.09,16,0.35,0,62,38
260,,C47 - 1181J,C47 - LSF SRR CHARTER 1181J,,,131,13,-1.6,59,95,0.23,1.31,28,2,11,7,21,0.46,0.07,31,0.02,-0.01,83,48
262,,C47 - 1278J,C47 - SLB AUTHORITY 1278J,,,112,13,-2.3,57,84,0.17,1.25,32,-4,9,7,20,0.4,-0.08,15,0.16,-0.02,86,26
258,,C47 - 8269,C47 - FEDDES DEFENDER Y17-8269,,,95,13,-2.2,54,79,0.16,1.39,32,-2,11,6,21,0.4,-0.01,3,-0.04,0,87,8
259,,C47 - 8355,C47 - FEDDES LIBERATION D108- 8355,,,108,12,-1.8,53,83,0.19,1.33,29,1,10,6,20,0.49,0.04,14,-0.06,0,77,31
264,,C47 - 9191G,C47 - LSF SRR CONTROL 9191G,,,135,16,-4,52,82,0.19,1.16,30,0,14,9,20,0.65,0.06,15,0.02,0.02,91,43
257,,C47 - D172,C47 - VF SILVER BOW D172,,,136,12,-1.4,58,96,0.23,1.34,24,1,13,8,22,0.37,0.01,15,0.1,0.01,105,31
261,,C47 - J490,C47 - BECKTON ORACLE J490 S2,,,113,15,-3.2,49,81,0.2,1.02,26,-3,10,9,20,0.37,0.03,9,-0.04,0.01,85,28
263,,C47 - Z124G,C47 - LASO SPLASH Z124G,,,113,12,-1.6,54,84,0.19,1.45,31,2,9,7,20,0.53,-0.09,15,0.34,0,77,37
212,,C66 - 1181J,C66 - LSF SRR CHARTER 1181J,,,125,14,-2.7,59,94,0.22,1.08,25,-1,10,6,19,0.44,0.06,31,0.03,-0.01,76,49
214,,C66 - 1278J,C66 - SLB AUTHORITY 1278J,,,106,15,-3.4,58,83,0.16,1.02,28,-7,9,7,19,0.38,-0.09,16,0.17,-0.02,79,27
210,,C66 - 8269,C66 - FEDDES DEFENDER Y17-8269,,,88,15,-3.3,55,79,0.15,1.16,29,-5,10,6,19,0.38,-0.02,3,-0.02,0,80,9
211,,C66 - 8355,C66 - FEDDES LIBERATION D108- 8355,,,102,14,-2.9,54,83,0.18,1.11,26,-2,10,6,19,0.47,0.03,15,-0.05,-0.01,69,32
216,,C66 - 9191G,C66 - LSF SRR CONTROL 9191G,,,128,17,-5.2,53,82,0.18,0.94,26,-3,14,8,18,0.63,0.05,15,0.03,0.01,84,44
209,,C66 - D172,C66 - VF SILVER BOW D172,,,129,14,-2.6,59,95,0.23,1.11,21,-3,13,8,21,0.34,0,16,0.11,0,97,32
213,,C66 - J490,C66 - BECKTON ORACLE J490 S2,,,106,17,-4.3,50,80,0.19,0.8,23,-6,10,8,18,0.35,0.03,10,-0.03,0.01,77,29
215,,C66 - Z124G,C66 - LASO SPLASH Z124G,,,107,14,-2.7,55,84,0.18,1.22,28,-1,9,6,19,0.51,-0.1,16,0.35,-0.01,69,38
236,,C77 - 1181J,C77 - LSF SRR CHARTER 1181J,,,135,13,-0.7,67,106,0.24,1.36,22,1,11,7,21,0.44,0.06,32,0.04,-0.01,90,44
238,,C77 - 1278J,C77 - SLB AUTHORITY 1278J,,,116,13,-1.4,66,95,0.18,1.3,26,-5,9,7,21,0.38,-0.09,17,0.19,-0.02,93,23
234,,C77 - 8269,C77 - FEDDES DEFENDER Y17-8269,,,98,13,-1.4,63,90,0.17,1.44,26,-4,11,7,21,0.38,-0.02,4,-0.01,0,94,4
235,,C77 - 8355,C77 - FEDDES LIBERATION D108- 8355,,,112,12,-0.9,62,94,0.2,1.38,23,0,10,6,21,0.47,0.03,15,-0.05,0,84,28
240,,C77 - 9191G,C77 - LSF SRR CONTROL 9191G,,,138,16,-3.2,61,94,0.2,1.21,24,-2,14,9,20,0.63,0.05,16,0.04,0.01,98,40
233,,C77 - D172,C77 - VF SILVER BOW D172,,,139,12,-0.6,67,107,0.25,1.39,18,-1,13,8,22,0.35,0,17,0.12,0,112,27
237,,C77 - J490,C77 - BECKTON ORACLE J490 S2,,,116,16,-2.3,58,92,0.21,1.08,20,-4,10,9,20,0.35,0.03,10,-0.02,0.01,92,24
239,,C77 - Z124G,C77 - LASO SPLASH Z124G,,,117,13,-0.7,63,95,0.2,1.5,25,0,9,7,21,0.51,-0.1,17,0.36,-0.01,84,33
300,,D10 - 1181J,D10 - LSF SRR CHARTER 1181J,,,138,16,-3.4,53,86,0.21,1.14,20,-2,11,9,20,0.49,0.07,26,-0.02,0,90,47
302,,D10 - 1278J,D10 - SLB AUTHORITY 1278J,,,119,16,-4.1,52,75,0.14,1.09,24,-8,10,9,20,0.43,-0.08,10,0.13,-0.02,93,26
298,,D10 - 8269,D10 - FEDDES DEFENDER Y17-8269,,,102,17,-4.1,49,70,0.13,1.23,24,-7,11,9,21,0.43,-0.01,-2,-0.06,0.01,94,7
299,,D10 - 8355,D10 - FEDDES LIBERATION D108- 8355,,,115,16,-3.6,48,74,0.17,1.16,21,-3,10,8,20,0.51,0.04,9,-0.09,0,84,31
304,,D10 - 9191G,D10 - LSF SRR CONTROL 9191G,,,141,19,-5.9,47,74,0.17,1,22,-5,14,11,19,0.68,0.06,10,-0.02,0.02,98,43
297,,D10 - D172,D10 - VF SILVER BOW D172,,,142,15,-3.2,53,87,0.21,1.17,16,-4,13,10,22,0.4,0.01,10,0.07,0.01,112,30
301,,D10 - J490,D10 - BECKTON ORACLE J490 S2,,,119,19,-5,44,72,0.17,0.86,18,-7,10,11,20,0.4,0.04,4,-0.07,0.01,92,27
303,,D10 - Z124G,D10 - LASO SPLASH Z124G,,,120,16,-3.4,49,75,0.16,1.28,23,-3,9,9,20,0.56,-0.09,10,0.31,0,84,36
292,,D19 - 1181J,D19 - LSF SRR CHARTER 1181J,,,128,16,-3.3,54,89,0.22,1.14,24,0,11,9,18,0.5,0.07,28,0.02,0,76,52
294,,D19 - 1278J,D19 - SLB AUTHORITY 1278J,,,109,16,-4.1,53,77,0.15,1.09,27,-6,9,9,18,0.44,-0.08,12,0.16,-0.02,79,30
290,,D19 - 8269,D19 - FEDDES DEFENDER Y17-8269,,,91,17,-4,50,73,0.14,1.23,28,-4,11,9,18,0.44,-0.01,0,-0.04,0.01,80,12
291,,D19 - 8355,D19 - FEDDES LIBERATION D108- 8355,,,104,16,-3.5,48,77,0.18,1.16,25,-1,10,8,18,0.52,0.04,11,-0.06,0,69,35
296,,D19 - 9191G,D19 - LSF SRR CONTROL 9191G,,,131,19,-5.8,48,76,0.18,1,25,-2,14,11,17,0.69,0.06,12,0.02,0.02,84,47
289,,D19 - D172,D19 - VF SILVER BOW D172,,,132,15,-3.2,54,89,0.22,1.17,20,-2,13,10,20,0.41,0.01,12,0.1,0.01,97,35
